date,year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
212013,2013,1,2,1124,-1,1315,10,AA,N3DLAA,327,LGA,ORD,133,733,11,24
212013,2013,1,2,1124,-6,1340,8,US,N162UW,1085,LGA,CLT,104,544,11,24
212013,2013,1,2,1125,-5,1416,-32,UA,N510UA,703,JFK,LAX,332,2475,11,25
212013,2013,1,2,1126,-9,1451,-4,DL,N327NW,1171,LGA,RSW,169,1080,11,26
212013,2013,1,2,1130,-5,1420,-23,UA,N817UA,569,EWR,TPA,153,997,11,30
212013,2013,1,2,1130,1,1600,-23,UA,N77510,1663,EWR,SJU,194,1608,11,30
212013,2013,1,2,1137,-3,1442,-9,DL,N997DL,2175,LGA,PBI,148,1035,11,37
212013,2013,1,2,1139,-1,1436,-9,AA,N3GSAA,1623,EWR,MIA,154,1085,11,39
212013,2013,1,2,1141,-4,1411,3,DL,N325NB,401,EWR,ATL,128,746,11,41
212013,2013,1,2,1143,-2,1435,-32,UA,N33714,1010,EWR,SNA,334,2434,11,43
212013,2013,1,2,1144,13,1353,11,DL,N933DL,2219,LGA,MSP,158,1020,11,44
212013,2013,1,2,1152,2,1452,-7,DL,N342NB,2185,LGA,TPA,153,1010,11,52
212013,2013,1,2,1156,-9,1520,0,AA,N548AA,743,LGA,DFW,243,1389,11,56
212013,2013,1,2,1156,-4,1509,-20,DL,N624AG,863,JFK,LAX,348,2475,11,56
212013,2013,1,2,1156,-4,1254,-26,UA,N76523,1248,EWR,BOS,36,200,11,56
212013,2013,1,2,1158,-2,1441,1,DL,N323NB,1705,LGA,MSY,196,1183,11,58
212013,2013,1,2,1159,-1,1512,-7,DL,N908DL,1443,LGA,FLL,161,1076,11,59
212013,2013,1,2,1159,-1,1408,12,US,N764US,1443,JFK,CLT,110,541,11,59
212013,2013,1,2,1200,0,1513,8,UA,N27724,1461,EWR,IAH,232,1400,12,0
212013,2013,1,2,1204,4,1511,1,AA,N319AA,3,JFK,LAX,341,2475,12,4
212013,2013,1,2,1206,10,1457,5,UA,N17105,1037,EWR,MCO,148,937,12,6
212013,2013,1,2,1209,-3,1451,11,UA,N14214,1492,EWR,DEN,246,1605,12,9
212013,2013,1,2,1213,-7,1421,6,AA,N578AA,1757,LGA,STL,172,888,12,13
212013,2013,1,2,1220,2,1521,-8,UA,N586UA,391,EWR,SFO,316,2565,12,20
212013,2013,1,2,1235,5,1614,4,UA,N37290,1114,EWR,PHX,320,2133,12,35
212013,2013,1,2,1236,-2,1446,0,DL,N927DA,1131,LGA,DTW,101,502,12,36
212013,2013,1,2,1240,-5,1538,-22,AA,N3BHAA,2253,LGA,MIA,158,1096,12,40
212013,2013,1,2,1240,0,1556,16,AA,N4XRAA,1853,EWR,DFW,233,1372,12,40
212013,2013,1,2,1240,-5,1521,-55,DL,N3751B,2174,JFK,SLC,264,1990,12,40
212013,2013,1,2,1245,-4,1718,-42,DL,N679DA,315,JFK,SJU,188,1598,12,45
212013,2013,1,2,1249,4,1555,5,AA,N3FBAA,745,LGA,DFW,226,1389,12,49
212013,2013,1,2,1250,5,1349,-1,AA,N3AUAA,1850,JFK,BOS,36,187,12,50
212013,2013,1,2,1251,1,1552,-11,UA,N514UA,633,LGA,IAH,225,1416,12,51
212013,2013,1,2,1254,-6,1545,8,DL,N618DL,781,LGA,ATL,126,762,12,54
212013,2013,1,2,1255,-4,1501,-1,US,N185UW,1459,LGA,CLT,104,544,12,55
212013,2013,1,2,1256,-4,1526,8,DL,N334NB,1869,LGA,CVG,110,585,12,56
212013,2013,1,2,1257,-3,1529,2,DL,N301DQ,673,EWR,ATL,126,746,12,57
212013,2013,1,2,1257,0,1613,6,UA,N24706,1434,EWR,DFW,231,1372,12,57
212013,2013,1,2,1258,-2,1557,-4,UA,N13248,1186,EWR,MIA,159,1085,12,58
212013,2013,1,2,1258,-1,1437,-1,UA,N14118,1200,EWR,ORD,136,719,12,58
212013,2013,1,2,1305,5,1442,2,AA,N581AA,329,LGA,ORD,135,733,13,5
212013,2013,1,2,1307,-8,1518,13,US,N543UW,1615,EWR,CLT,109,529,13,7
212013,2013,1,2,1318,-2,1634,-2,UA,N12125,1425,EWR,LAX,340,2454,13,18
212013,2013,1,2,1324,-6,1552,-13,DL,N324US,2043,JFK,ATL,130,760,13,24
212013,2013,1,2,1339,-2,1651,9,UA,N25705,1164,EWR,FLL,172,1065,13,39
212013,2013,1,2,1341,-4,1648,-17,AA,N332AA,117,JFK,LAX,344,2475,13,41
212013,2013,1,2,1341,101,1627,107,DL,N973DL,1947,LGA,ATL,126,762,13,41
212013,2013,1,2,1342,-3,1650,-15,AA,N3GVAA,1073,LGA,MIA,158,1096,13,42
212013,2013,1,2,1343,-2,1702,16,DL,N362NW,1685,LGA,MCO,150,950,13,43
212013,2013,1,2,1344,0,1940,-4,UA,N77066,15,EWR,HNL,634,4963,13,44
212013,2013,1,2,1345,65,1642,47,AA,N5CYAA,2041,JFK,MIA,159,1089,13,45
212013,2013,1,2,1346,-4,1702,-13,US,N656AW,688,EWR,PHX,299,2133,13,46
212013,2013,1,2,1353,3,1648,8,UA,N45905,1153,EWR,IAH,208,1400,13,53
212013,2013,1,2,1404,5,1504,-10,DL,N319NB,2068,JFK,BOS,36,187,14,4
212013,2013,1,2,1410,-5,1723,-14,DL,N969DL,981,LGA,MIA,160,1096,14,10
212013,2013,1,2,1412,334,1710,323,UA,N474UA,468,EWR,MCO,150,937,14,12
212013,2013,1,2,1416,-13,1736,-27,UA,N518UA,257,JFK,SFO,341,2586,14,16
212013,2013,1,2,1422,11,1609,19,UA,N13750,1187,EWR,ORD,135,719,14,22
212013,2013,1,2,1428,29,1715,20,UA,N12225,1122,EWR,PBI,150,1023,14,28
212013,2013,1,2,1429,29,1654,18,DL,N646DL,2247,LGA,ATL,122,762,14,29
212013,2013,1,2,1429,29,1730,14,DL,N912DE,2079,LGA,FLL,154,1076,14,29
212013,2013,1,2,1430,-5,1754,-26,DL,N721TW,1322,JFK,SFO,347,2586,14,30
212013,2013,1,2,1431,1,1745,1,UA,N847UA,566,LGA,IAH,237,1416,14,31
212013,2013,1,2,1431,-4,1618,6,UA,N38443,1184,EWR,CLE,87,404,14,31
212013,2013,1,2,1442,12,1800,8,DL,N378NW,1531,LGA,RSW,178,1080,14,42
212013,2013,1,2,1442,7,1640,-4,DL,N364NB,1819,LGA,MSP,159,1020,14,42
212013,2013,1,2,1442,-3,1612,-1,DL,N320NB,1972,JFK,DCA,60,213,14,42
212013,2013,1,2,1442,-3,1639,-8,US,N169UW,1445,LGA,CLT,94,544,14,42
212013,2013,1,2,1451,11,1715,32,DL,N320US,1231,LGA,DTW,91,502,14,51
212013,2013,1,2,1451,139,1749,136,UA,N33284,1121,EWR,FLL,158,1065,14,51
212013,2013,1,2,1452,3,1750,4,UA,N36247,1166,EWR,TPA,160,997,14,52
212013,2013,1,2,1454,4,1755,34,DL,N339NB,1861,LGA,MCI,200,1107,14,54
212013,2013,1,2,1456,-4,1826,1,AA,N3GDAA,1925,LGA,MIA,161,1096,14,56
212013,2013,1,2,1456,-4,1824,14,DL,N926DL,1997,LGA,PBI,155,1035,14,56
212013,2013,1,2,1456,-4,1607,-13,US,N957UW,2179,LGA,DCA,53,214,14,56
212013,2013,1,2,1457,27,1741,14,UA,N37267,1687,EWR,MCO,143,937,14,57
212013,2013,1,2,1458,3,1647,2,AA,N554AA,337,LGA,ORD,124,733,14,58
212013,2013,1,2,1458,-2,1651,-5,US,N180US,720,EWR,CLT,91,529,14,58
212013,2013,1,2,1459,-1,1822,40,DL,N521US,2347,LGA,ATL,126,762,14,59
212013,2013,1,2,1500,0,1811,-26,DL,N718TW,1467,JFK,LAX,341,2475,15,0
212013,2013,1,2,1500,30,1741,-2,UA,N78285,1552,EWR,SEA,324,2402,15,0
212013,2013,1,2,1500,0,1608,-5,US,N945UW,2132,LGA,BOS,41,184,15,0
212013,2013,1,2,1503,33,1807,32,AA,N4XTAA,883,EWR,DFW,223,1372,15,3
212013,2013,1,2,1504,21,1607,14,UA,N481UA,984,EWR,BOS,44,200,15,4
212013,2013,1,2,1506,11,1824,-1,AA,N5EUAA,1769,JFK,MIA,163,1089,15,6
212013,2013,1,2,1513,15,1827,11,UA,N79521,1483,EWR,AUS,239,1504,15,13
212013,2013,1,2,1515,16,1650,13,UA,N24715,1629,EWR,ORD,129,719,15,15
212013,2013,1,2,1518,-12,1713,-12,AA,N569AA,2223,LGA,STL,148,888,15,18
212013,2013,1,2,1519,14,1852,32,AA,N3FYAA,759,LGA,DFW,230,1389,15,19
212013,2013,1,2,1519,3,1833,5,UA,N14107,1600,EWR,LAX,346,2454,15,19
212013,2013,1,2,1521,6,1814,4,UA,N76054,1695,EWR,IAH,205,1400,15,21
212013,2013,1,2,1521,1,1745,-9,UA,N37298,1107,EWR,DEN,243,1605,15,21
212013,2013,1,2,1524,24,1803,20,DL,N361NW,1939,LGA,DEN,236,1620,15,24
212013,2013,1,2,1525,-5,1832,-23,UA,N532UA,530,JFK,LAX,341,2475,15,25
212013,2013,1,2,1526,-4,1729,-8,US,N751UW,1665,LGA,CLT,94,544,15,26
212013,2013,1,2,1529,-1,1853,-2,AA,N3HLAA,1039,JFK,FLL,159,1069,15,29
212013,2013,1,2,1529,0,1752,-37,UA,N87512,1222,EWR,LAS,299,2227,15,29
212013,2013,1,2,1530,0,1859,-11,AA,N344AA,85,JFK,SFO,354,2586,15,30
212013,2013,1,2,1531,1,1844,2,DL,N360NW,1935,LGA,TPA,156,1010,15,31
212013,2013,1,2,1533,13,1824,9,UA,N479UA,289,EWR,MCO,150,937,15,33
212013,2013,1,2,1536,-4,1850,-1,DL,N385DN,4,JFK,MCO,150,944,15,36
212013,2013,1,2,1541,-4,1856,6,DL,N335NW,507,LGA,MCO,152,950,15,41
212013,2013,1,2,1542,7,1920,30,AA,N3CFAA,763,LGA,DFW,229,1389,15,42
212013,2013,1,2,1542,-3,1830,15,DL,N322NB,1942,EWR,ATL,129,746,15,42
212013,2013,1,2,1543,-1,1743,9,UA,N452UA,317,LGA,CLE,79,419,15,43
212013,2013,1,2,1545,42,1853,35,UA,N451UA,379,EWR,RSW,166,1068,15,45
212013,2013,1,2,1550,5,1905,-8,DL,N3764D,1283,JFK,SAN,331,2446,15,50
212013,2013,1,2,1550,0,1926,1,DL,N633DL,1773,JFK,SLC,277,1990,15,50
212013,2013,1,2,1551,3,1838,8,DL,N702TW,95,JFK,ATL,119,760,15,51
212013,2013,1,2,1552,2,1853,-29,DL,N371DA,667,JFK,PDX,305,2454,15,52
212013,2013,1,2,1554,-6,1919,-6,AA,N3HYAA,1467,LGA,MIA,155,1096,15,54
212013,2013,1,2,1556,-4,1935,-4,DL,N977DL,1508,JFK,RSW,174,1074,15,56
212013,2013,1,2,1556,-3,1906,0,UA,N38727,1242,EWR,FLL,168,1065,15,56
212013,2013,1,2,1557,-3,1935,20,AA,N3CKAA,565,JFK,DFW,230,1391,15,57
212013,2013,1,2,1557,28,1853,13,UA,N33266,80,EWR,MIA,161,1085,15,57
212013,2013,1,2,1558,-2,1746,3,UA,N16732,1215,LGA,ORD,125,733,15,58
212013,2013,1,2,1600,7,1704,-6,UA,N802UA,479,EWR,BOS,38,200,16,0
212013,2013,1,2,1602,-3,1843,-29,DL,N375DA,91,JFK,LAS,320,2248,16,2
212013,2013,1,2,1602,-3,1826,8,DL,N336NB,1473,LGA,MEM,168,963,16,2
212013,2013,1,2,1604,4,1937,4,DL,N918DL,1411,JFK,FLL,165,1069,16,4
212013,2013,1,2,1605,6,1851,10,DL,N956DL,847,LGA,ATL,126,762,16,5
212013,2013,1,2,1605,-2,2010,23,UA,N76504,1635,EWR,PHX,340,2133,16,5
212013,2013,1,2,1607,337,2003,368,AA,N324AA,179,JFK,SFO,346,2586,16,7
212013,2013,1,2,1609,19,2105,15,AA,N5DNAA,1635,JFK,SJU,190,1598,16,9
212013,2013,1,2,1617,7,1820,20,AA,N437AA,341,LGA,ORD,129,733,16,17
212013,2013,1,2,1618,62,1913,48,UA,N541UA,315,EWR,SFO,333,2565,16,18
212013,2013,1,2,1618,-2,1931,9,UA,N14115,1178,EWR,IAH,220,1400,16,18
212013,2013,1,2,1619,4,1839,14,DL,N988DL,2231,LGA,DTW,97,502,16,19
212013,2013,1,2,1624,14,1939,20,UA,N26215,1587,EWR,RSW,166,1068,16,24
212013,2013,1,2,1626,-4,1935,-28,DL,N3745B,1043,JFK,SEA,323,2422,16,26
212013,2013,1,2,1627,-3,1859,6,DL,N331NW,702,JFK,DTW,96,509,16,27
212013,2013,1,2,1627,-3,1805,-5,UA,N15712,1051,EWR,CLE,75,404,16,27
212013,2013,1,2,1628,13,1853,23,DL,N312US,1619,LGA,MSP,156,1020,16,28
212013,2013,1,2,1629,-1,1905,-18,DL,N322US,920,JFK,DEN,242,1626,16,29
212013,2013,1,2,1629,-1,1905,-39,UA,N530UA,985,EWR,SAN,319,2425,16,29
212013,2013,1,2,1632,-3,1950,-10,US,N648AW,656,EWR,PHX,303,2133,16,32
212013,2013,1,2,1634,19,1952,1,DL,N922DL,161,JFK,MIA,157,1089,16,34
212013,2013,1,2,1636,-4,2017,22,AA,N4WTAA,773,LGA,DFW,240,1389,16,36
212013,2013,1,2,1643,18,1931,10,UA,N14106,1641,EWR,MCO,142,937,16,43
212013,2013,1,2,1644,19,1915,24,UA,N39297,1556,EWR,DEN,244,1605,16,44
212013,2013,1,2,1646,-4,1810,-10,AA,N3HPAA,1790,JFK,BOS,45,187,16,46
212013,2013,1,2,1652,0,2039,9,UA,N75426,1078,EWR,SAT,260,1569,16,52
212013,2013,1,2,1655,-5,2026,-23,DL,N727TW,31,JFK,SFO,343,2586,16,55
212013,2013,1,2,1655,0,1911,-10,DL,N376NW,995,LGA,CVG,108,585,16,55
212013,2013,1,2,1657,-3,2022,-12,DL,N366NB,706,JFK,AUS,243,1521,16,57
212013,2013,1,2,1701,1,2031,36,AA,N3BTAA,257,JFK,LAS,331,2248,17,1
212013,2013,1,2,1703,3,1845,5,UA,N830UA,627,LGA,ORD,138,733,17,3
212013,2013,1,2,1705,5,2006,16,AA,N631AA,575,JFK,EGE,260,1747,17,5
212013,2013,1,2,1706,-4,1909,-6,US,N539UW,1447,LGA,CLT,100,544,17,6
212013,2013,1,2,1707,2,2015,5,AA,N557AA,1905,EWR,DFW,233,1372,17,7
212013,2013,1,2,1708,8,2035,7,UA,N24633,1259,LGA,IAH,238,1416,17,8
212013,2013,1,2,1712,12,1927,-12,UA,N578UA,509,LGA,DEN,233,1620,17,12
212013,2013,1,2,1713,13,2007,7,UA,N597UA,342,EWR,LAX,332,2454,17,13
212013,2013,1,2,1716,6,2053,38,AA,N3AUAA,695,JFK,AUS,252,1521,17,16
212013,2013,1,2,1717,32,2033,28,AA,N338AA,181,JFK,LAX,335,2475,17,17
212013,2013,1,2,1719,-1,1921,6,AA,N3CWAA,1351,JFK,ORD,125,740,17,19
212013,2013,1,2,1720,20,2022,7,DL,N325US,1779,LGA,FLL,159,1076,17,20
212013,2013,1,2,1721,22,2003,21,DL,N6707A,1499,LGA,ATL,129,762,17,21
212013,2013,1,2,1723,-6,2026,-20,DL,N380DA,1185,EWR,SLC,277,1969,17,23
212013,2013,1,2,1724,-1,2116,11,DL,N712TW,513,JFK,LAX,381,2475,17,24
212013,2013,1,2,1727,-2,2031,-18,AA,N371AA,543,JFK,MIA,156,1089,17,27
212013,2013,1,2,1727,7,2042,2,UA,N438UA,784,EWR,PDX,351,2434,17,27
212013,2013,1,2,1727,-3,1920,-6,US,N668AW,449,EWR,CLT,91,529,17,27
212013,2013,1,2,1728,-1,2054,6,UA,N804UA,618,EWR,DFW,248,1372,17,28
212013,2013,1,2,1729,-1,2012,-3,DL,N936DL,1139,LGA,ATL,128,762,17,29
212013,2013,1,2,1729,9,2040,19,UA,N34131,1125,EWR,IAH,226,1400,17,29
212013,2013,1,2,1730,1,2039,-21,UA,N502UA,512,JFK,SFO,328,2586,17,30
212013,2013,1,2,1734,9,2044,4,AA,N342AA,145,JFK,SAN,344,2446,17,34
212013,2013,1,2,1735,-3,2035,-28,UA,N39728,1120,EWR,SAN,341,2425,17,35
212013,2013,1,2,1737,17,1908,-2,AA,N598AA,345,LGA,ORD,127,733,17,37
212013,2013,1,2,1738,-2,2028,-44,DL,N3754A,1339,JFK,PDX,322,2454,17,38
212013,2013,1,2,1739,-6,2028,-44,DL,N3760C,503,JFK,SAN,319,2446,17,39
212013,2013,1,2,1740,15,2026,5,UA,N77258,1109,EWR,MCO,143,937,17,40
212013,2013,1,2,1742,-3,2123,28,AA,N3JPAA,785,LGA,DFW,245,1389,17,42
212013,2013,1,2,1744,-1,1938,-15,DL,N900DE,2331,LGA,DTW,78,502,17,44
212013,2013,1,2,1745,-1,2053,1,DL,N905DE,1585,LGA,MCO,157,950,17,45
212013,2013,1,2,1746,-4,2043,-32,UA,N512UA,535,JFK,LAX,325,2475,17,46
212013,2013,1,2,1748,32,1938,45,UA,N87513,1177,EWR,ORD,134,719,17,48
212013,2013,1,2,1751,181,2041,166,AA,N5FFAA,1813,JFK,MCO,149,944,17,51
212013,2013,1,2,1755,10,2111,-9,AA,N323AA,177,JFK,SFO,348,2586,17,55
212013,2013,1,2,1757,37,2123,43,AA,N5ENAA,1999,EWR,MIA,161,1085,17,57
212013,2013,1,2,1800,0,2055,12,DL,N900PC,1047,LGA,ATL,127,762,18,0
212013,2013,1,2,1802,102,2146,107,US,N510UW,35,JFK,PHX,312,2153,18,2
212013,2013,1,2,1803,-7,2005,-22,DL,N927DA,2019,LGA,MSP,144,1020,18,3
212013,2013,1,2,1803,4,1951,-2,UA,N17730,1053,EWR,CLE,67,404,18,3
212013,2013,1,2,1806,5,2140,3,UA,N12116,1209,EWR,LAX,341,2454,18,6
212013,2013,1,2,1808,8,1955,12,UA,N76515,1158,LGA,ORD,129,733,18,8
212013,2013,1,2,1810,0,2132,2,AA,N3FPAA,1611,LGA,MIA,164,1096,18,10
212013,2013,1,2,1813,48,2149,47,UA,N421UA,979,EWR,SFO,355,2565,18,13
212013,2013,1,2,1818,3,2131,1,AS,N552AS,7,EWR,SEA,332,2402,18,18
212013,2013,1,2,1825,-5,2115,-51,DL,N717TW,1643,JFK,SEA,325,2422,18,25
212013,2013,1,2,1825,15,2022,19,UA,N808UA,597,EWR,ORD,137,719,18,25
212013,2013,1,2,1827,-2,2035,3,US,N449US,1973,EWR,CLT,99,529,18,27
212013,2013,1,2,1828,-2,2029,-26,DL,N346NB,924,JFK,MSP,151,1029,18,28
212013,2013,1,2,1828,-1,2107,14,DL,N613DL,1407,JFK,DTW,95,509,18,28
212013,2013,1,2,1828,0,2153,9,UA,N12216,1075,EWR,SNA,350,2434,18,28
212013,2013,1,2,1829,0,2104,-15,UA,N511UA,754,EWR,LAS,294,2227,18,29
212013,2013,1,2,1830,15,2103,13,DL,N308DE,926,EWR,ATL,122,746,18,30
212013,2013,1,2,1831,2,2104,8,UA,N24729,1462,EWR,DEN,238,1605,18,31
212013,2013,1,2,1833,0,1951,-23,DL,N334NB,857,LGA,PIT,57,335,18,33
212013,2013,1,2,1833,4,2147,11,UA,N38403,1292,EWR,FLL,161,1065,18,33
212013,2013,1,2,1833,33,2045,44,US,N552UW,373,JFK,CLT,95,541,18,33
212013,2013,1,2,1834,-1,2321,-25,DL,N670DN,329,JFK,SJU,192,1598,18,34
212013,2013,1,2,1835,5,2145,-20,AA,N3BAAA,269,JFK,SEA,337,2422,18,35
212013,2013,1,2,1840,-5,1953,-31,DL,N319NB,904,JFK,BOS,38,187,18,40
212013,2013,1,2,1840,50,2138,19,UA,N73275,1649,EWR,SEA,322,2402,18,40
212013,2013,1,2,1844,-1,2236,10,UA,N508UA,389,JFK,SFO,339,2586,18,44
212013,2013,1,2,1848,28,2208,18,AA,N3DNAA,119,EWR,LAX,349,2454,18,48
212013,2013,1,2,1849,-1,2038,-12,AA,N590AA,2019,LGA,STL,155,888,18,49
212013,2013,1,2,1852,-3,2351,-4,AA,N5DRAA,1613,JFK,SJU,191,1598,18,52
212013,2013,1,2,1853,-6,2128,-17,DL,N658DL,947,LGA,ATL,125,762,18,53
212013,2013,1,2,1853,-7,1959,-19,US,N957UW,2187,LGA,DCA,48,214,18,53
212013,2013,1,2,1854,-1,2126,-16,DL,N178DZ,951,JFK,ATL,127,760,18,54
212013,2013,1,2,1856,-4,2250,12,DL,N703TW,87,JFK,LAX,371,2475,18,56
212013,2013,1,2,1858,3,2054,-9,US,N185UW,1491,LGA,CLT,93,544,18,58
212013,2013,1,2,1900,0,2021,-18,DL,N370NW,1456,LGA,BUF,50,292,19,0
212013,2013,1,2,1902,-3,2203,-24,DL,N3752,2159,JFK,MCO,151,944,19,2
212013,2013,1,2,1902,4,2201,7,UA,N76288,1269,EWR,PBI,151,1023,19,2
212013,2013,1,2,1903,-7,2228,13,AA,N4YCAA,2075,EWR,DFW,230,1372,19,3
212013,2013,1,2,1904,-6,2213,-11,DL,N320NB,1629,JFK,LAS,336,2248,19,4
212013,2013,1,2,1905,0,2216,-9,AA,N339AA,21,JFK,LAX,333,2475,19,5
212013,2013,1,2,1907,47,2037,32,AA,N3ALAA,353,LGA,ORD,123,733,19,7
212013,2013,1,2,1907,52,2137,45,DL,N327NW,884,LGA,DEN,238,1620,19,7
212013,2013,1,2,1908,-2,2227,-25,UA,N73299,1059,EWR,SFO,344,2565,19,8
212013,2013,1,2,1910,-5,2218,-26,DL,N983DL,2391,JFK,TPA,157,1005,19,10
212013,2013,1,2,1915,27,2225,25,UA,N73283,1128,LGA,IAH,230,1416,19,15
212013,2013,1,2,1917,9,2255,-2,UA,N481UA,927,EWR,PHX,311,2133,19,17
212013,2013,1,2,1918,-7,2200,-5,DL,N335NB,1715,LGA,MSY,197,1183,19,18
212013,2013,1,2,1919,-1,2315,-4,DL,N3750D,541,JFK,PHX,312,2153,19,19
212013,2013,1,2,1922,-3,2225,-4,DL,N948DL,1485,LGA,MCO,153,950,19,22
212013,2013,1,2,1922,22,2224,-14,DL,N965DL,1967,JFK,MIA,158,1089,19,22
212013,2013,1,2,1924,-11,2220,-20,AA,N3ENAA,791,LGA,DFW,221,1389,19,24
212013,2013,1,2,1924,-5,2255,13,DL,N997DL,1435,LGA,TPA,155,1010,19,24
212013,2013,1,2,1929,-1,2232,-32,DL,N637DL,6,JFK,SLC,256,1990,19,29
212013,2013,1,2,1929,-1,2236,-7,DL,N342NB,2370,LGA,PBI,154,1035,19,29
212013,2013,1,2,1934,109,2302,116,DL,N369NW,1433,LGA,RSW,178,1080,19,34
212013,2013,1,2,1937,37,2301,0,DL,N723TW,853,JFK,SFO,341,2586,19,37
212013,2013,1,2,1937,26,2034,7,UA,N407UA,762,EWR,BOS,39,200,19,37
212013,2013,1,2,1939,-1,2242,2,AA,N3GRAA,1787,JFK,TPA,160,1005,19,39
212013,2013,1,2,1940,8,2228,-25,UA,N37263,1416,EWR,SEA,321,2402,19,40
212013,2013,1,2,1941,12,2240,12,UA,N76516,1444,EWR,TPA,158,997,19,41
212013,2013,1,2,1950,10,2236,-5,UA,N23708,1221,EWR,IAH,209,1400,19,50
212013,2013,1,2,1954,34,2128,28,AA,N3DEAA,359,LGA,ORD,130,733,19,54
212013,2013,1,2,1956,-4,2249,6,DL,N689DL,1147,LGA,ATL,125,762,19,56
212013,2013,1,2,1959,-1,2153,-18,DL,N369NB,2131,LGA,DTW,81,502,19,59
212013,2013,1,2,2002,2,2152,24,UA,N503UA,695,LGA,ORD,137,733,20,2
212013,2013,1,2,2003,8,2309,-1,AA,N3CEAA,1709,LGA,MIA,155,1096,20,3
212013,2013,1,2,2004,9,2308,2,UA,N76528,1680,EWR,MIA,164,1085,20,4
212013,2013,1,2,2006,21,2326,20,DL,N908DL,1854,LGA,FLL,152,1076,20,6
212013,2013,1,2,2019,3,2147,-11,UA,N24702,1244,EWR,CLE,74,404,20,19
212013,2013,1,2,2023,8,2132,2,AA,N3GCAA,1762,JFK,BOS,42,187,20,23
212013,2013,1,2,2026,1,2329,-8,UA,N54241,1482,EWR,DFW,221,1372,20,26
212013,2013,1,2,2027,-3,2309,-5,DL,N947DL,1447,JFK,ATL,127,760,20,27
212013,2013,1,2,2028,-2,2330,-18,DL,N389DA,1318,JFK,FLL,158,1069,20,28
212013,2013,1,2,2030,2,8,17,UA,N24211,1615,EWR,AUS,252,1504,20,30
212013,2013,1,2,2034,-5,2325,-20,UA,N829UA,926,EWR,MCO,151,937,20,34
212013,2013,1,2,2037,13,2351,-8,UA,N26226,1595,EWR,LAX,345,2454,20,37
212013,2013,1,2,2040,12,110,-5,UA,N33289,1071,EWR,BQN,190,1585,20,40
212013,2013,1,2,2041,-4,2210,-15,AA,N487AA,371,LGA,ORD,126,733,20,41
212013,2013,1,2,2053,31,2331,-25,UA,N539UA,299,EWR,SFO,316,2565,20,53
212013,2013,1,2,2058,4,2347,-2,UA,N445UA,437,EWR,PBI,149,1023,20,58
212013,2013,1,2,2100,0,36,5,DL,N711ZX,2363,JFK,LAX,367,2475,21,0
212013,2013,1,2,2101,26,7,27,UA,N454UA,834,EWR,IAH,223,1400,21,1
212013,2013,1,2,2104,19,2359,7,UA,N16701,1422,EWR,FLL,156,1065,21,4
212013,2013,1,2,2107,7,13,14,UA,N77520,1241,EWR,TPA,162,997,21,7
212013,2013,1,2,2111,21,2211,7,UA,N13248,1108,EWR,BOS,41,200,21,11
212013,2013,1,2,2113,3,2346,-31,DL,N3743H,1627,JFK,LAS,304,2248,21,13
212013,2013,1,2,2124,14,153,-4,UA,N74856,1575,EWR,SJU,190,1608,21,24
212013,2013,1,2,2131,379,2340,359,UA,N593UA,488,LGA,DEN,228,1620,21,31
212013,2013,1,2,2134,-1,36,-14,AA,N322AA,185,JFK,LAX,340,2475,21,34
212013,2013,1,2,2145,140,54,130,DL,N368NW,2139,LGA,MIA,159,1096,21,45
212013,2013,1,2,2145,16,NA,NA,UA,N12221,1299,EWR,RSW,NA,1068,21,45
212013,2013,1,2,2218,-7,2331,-9,DL,N378NW,942,LGA,PWM,46,269,22,18
212013,2013,1,2,2259,119,122,110,DL,N362NW,1247,LGA,ATL,124,762,22,59
212013,2013,1,2,NA,NA,NA,NA,AA,,133,JFK,LAX,NA,2475,NA,NA
212013,2013,1,2,NA,NA,NA,NA,AA,N3FBAA,753,LGA,DFW,NA,1389,NA,NA
212013,2013,1,2,NA,NA,NA,NA,UA,,623,EWR,ORD,NA,719,NA,NA
312013,2013,1,3,458,-2,650,0,US,N172US,1030,EWR,CLT,94,529,4,58
312013,2013,1,3,520,-5,830,10,UA,N78511,1018,EWR,IAH,238,1400,5,20
312013,2013,1,3,532,2,851,20,UA,N76522,1136,LGA,IAH,241,1416,5,32
312013,2013,1,3,535,-5,835,-15,AA,N618AA,1141,JFK,MIA,158,1089,5,35
312013,2013,1,3,552,-8,759,-2,DL,N954DL,731,LGA,DTW,99,502,5,52
312013,2013,1,3,556,-4,852,15,DL,N641DL,461,LGA,ATL,128,762,5,56
312013,2013,1,3,556,-4,700,1,US,N957UW,1833,LGA,PHL,31,96,5,56
312013,2013,1,3,559,-1,802,0,DL,N371NB,1318,EWR,DTW,99,488,5,59
312013,2013,1,3,600,0,736,-9,AA,N3ALAA,301,LGA,ORD,132,733,6,0
312013,2013,1,3,600,0,753,6,UA,N487UA,328,EWR,CLE,64,404,6,0
312013,2013,1,3,604,4,852,-33,UA,N517UA,303,JFK,SFO,324,2586,6,4
312013,2013,1,3,606,-4,917,7,AA,N638AA,1895,EWR,MIA,159,1085,6,6
312013,2013,1,3,606,-4,915,0,AA,N3FYAA,1837,LGA,MIA,167,1096,6,6
